year,basin_index,class_id,count
1992,4,5,22
1992,5,4,14
1992,5,5,5
1992,6,4,12
1992,6,5,29
1992,7,4,35
1992,7,5,11
1992,8,3,1
1992,8,4,10
1992,8,5,1
1992,9,4,83
1992,9,5,19
1992,10,4,63
1992,10,5,7
1992,11,4,29
1992,11,5,1
1992,12,4,45
1992,12,5,13
1992,13,4,89
1992,13,5,4
1992,14,4,9
1992,15,4,20
1992,16,4,2
1992,16,5,1
1992,17,4,75
1992,17,5,4
1992,18,4,17
1992,18,5,4
1993,0,3,1
1993,0,4,95
1993,0,5,31
1993,1,4,22
1993,1,5,31
1993,2,4,61
1993,2,5,7
1993,4,3,1
1993,4,4,30
1993,4,5,22
1993,5,4,14
1993,5,5,5
1993,6,4,12
1993,6,5,29
1993,7,4,34
1993,7,5,12
1993,8,3,1
1993,8,4,10
1993,8,5,1
1993,9,4,83
1993,9,5,19
1993,10,4,63
1993,10,5,7
1993,11,4,29
1993,11,5,1
1993,12,4,44
1993,12,5,14
1993,13,4,89
1993,13,5,4
1993,14,4,9
1993,15,4,20
1993,16,4,2
1993,16,5,1
1993,17,4,75
1993,17,5,4
1993,18,4,17
1993,18,5,4
1994,0,3,1
1994,0,4,93
1994,0,5,33
1994,1,4,22
1994,1,5,31
1994,2,4,61
1994,2,5,7
1994,4,3,1
1994,4,4,30
1994,4,5,22
1994,5,4,14
1994,5,5,5
1994,6,4,12
1994,6,5,29
1994,7,4,33
1994,7,5,13
1994,8,3,1
1994,8,4,10
1994,8,5,1
1994,9,4,83
1994,9,5,19
1994,10,4,63
1994,10,5,7
1994,11,4,29
1994,11,5,1
1994,12,4,44
1994,12,5,14
1994,13,4,89
1994,13,5,4
1994,14,4,9
1994,15,4,20
1994,16,4,2
1994,16,5,1
1994,17,4,75
1994,17,5,4
1994,18,4,17
1994,18,5,4
1995,0,3,1
1995,0,4,93
1995,0,5,33
1995,1,4,21
1995,1,5,32
1995,2,4,60
1995,2,5,8
1995,4,3,1
1995,4,4,29
1995,4,5,23
1995,5,4,14
1995,5,5,5
1995,6,4,12
1995,6,5,29
1995,7,4,33
1995,7,5,13
1995,8,3,1
1995,8,4,10
1995,8,5,1
1995,9,4,83
1995,9,5,19
1995,10,4,63
1995,10,5,7
1995,11,4,29
1995,11,5,1
1995,12,4,44
1995,12,5,14
1995,13,4,89
1995,13,5,4
1995,14,4,9
1995,15,4,20
1995,16,4,2
1995,16,5,1
1995,17,4,75
1995,17,5,4
1995,18,4,17
1995,18,5,4
1996,0,3,1
1996,0,4,93
1996,0,5,33
1996,1,4,21
1996,1,5,32
1996,2,4,60
1996,2,5,8
1996,4,3,1
1996,4,4,29
1996,4,5,23
1996,5,4,14
1996,5,5,5
1996,6,4,12
1996,6,5,29
1996,7,4,33
1996,7,5,13
1996,8,3,1
1996,8,4,10
1996,8,5,1
1996,9,4,83
1996,9,5,19
1996,10,4,63
1996,10,5,7
1996,11,4,29
1996,11,5,1
1996,12,4,43
1996,12,5,15
1996,13,4,89
1996,13,5,4
1996,14,4,9
1996,15,4,20
1996,16,4,2
1996,16,5,1
1996,17,4,74
1996,17,5,5
1996,18,4,17
1996,18,5,4
1997,0,3,1
1997,0,4,93
1997,0,5,33
1997,1,4,21
1997,1,5,32
1997,2,4,60
1997,2,5,8
1997,4,3,1
1997,4,4,29
1997,4,5,23
1997,5,4,14
1997,5,5,5
1997,6,4,12
1997,6,5,29
1997,7,4,33
1997,7,5,13
1997,8,3,1
1997,8,4,10
1997,8,5,1
1997,9,4,83
1997,9,5,19
1997,10,4,63
1997,10,5,7
1997,11,4,29
1997,11,5,1
1997,12,4,43
1997,12,5,15
1997,13,4,88
1997,13,5,5
1997,14,4,9
1997,15,4,20
1997,16,4,2
1997,16,5,1
1997,17,4,74
1997,17,5,5
1997,18,4,16
1997,18,5,5
1998,0,3,1
1998,0,4,93
1998,0,5,33
1998,1,4,20
1998,1,5,33
1998,2,4,60
1998,2,5,8
1998,4,3,1
1998,4,4,29
1998,4,5,23
1998,5,4,13
1998,5,5,6
1998,6,4,11
1998,6,5,30
1998,7,4,32
1998,7,5,14
1998,8,3,1
1998,8,4,10
1998,8,5,1
1998,9,4,82
1998,9,5,20
1998,10,4,63
1998,10,5,7
1998,11,4,28
1998,11,5,2
1998,12,4,43
1998,12,5,15
1998,13,4,88
1998,13,5,5
1998,14,4,9
1998,15,4,20
1998,16,4,2
1998,16,5,1
1998,17,4,74
1998,17,5,5
1998,18,4,16
1998,18,5,5
1999,0,3,1
1999,0,4,93
1999,0,5,33
1999,1,4,18
1999,1,5,35
1999,2,4,60
1999,2,5,8
1999,4,3,1
1999,4,4,29
1999,4,5,23
1999,5,4,13
1999,5,5,6
1999,6,4,10
1999,6,5,31
1999,7,4,31
1999,7,5,15
1999,8,3,1
1999,8,4,10
1999,8,5,1
1999,9,4,82
1999,9,5,20
1999,10,4,63
1999,10,5,7
1999,11,4,28
1999,11,5,2
1999,12,4,42
1999,12,5,16
1999,13,4,88
1999,13,5,5
1999,14,4,9
1999,15,4,20
1999,16,4,2
1999,16,5,1
1999,17,4,74
1999,17,5,5
1999,18,4,16
1999,18,5,5
2000,0,3,1
2000,0,4,92
2000,0,5,34
2000,1,4,18
2000,1,5,35
2000,2,4,60
2000,2,5,8
2000,4,3,1
2000,4,4,28
2000,4,5,24
2000,5,4,13
2000,5,5,6
2000,6,4,9
2000,6,5,32
2000,7,4,31
2000,7,5,15
2000,8,3,1
2000,8,4,10
2000,8,5,1
2000,9,4,81
2000,9,5,21
2000,10,4,63
2000,10,5,7
2000,11,4,28
2000,11,5,2
2000,12,4,42
2000,12,5,16
2000,13,4,88
2000,13,5,5
2000,14,4,9
2000,15,4,20
2000,16,4,2
2000,16,5,1
2000,17,4,74
2000,17,5,5
2000,18,4,16
2000,18,5,5
2001,0,3,2
2001,0,4,77
2001,0,5,48
2001,1,4,14
2001,1,5,39
2001,2,4,58
2001,2,5,10
2001,4,3,1
2001,4,4,17
2001,4,5,35
2001,5,4,12
2001,5,5,7
2001,6,4,5
2001,6,5,36
2001,7,4,23
2001,7,5,23
2001,8,3,1
2001,8,4,7
2001,8,5,4
2001,9,4,56
2001,9,5,46
2001,10,4,46
2001,10,5,24
2001,11,4,18
2001,11,5,12
2001,12,4,32
2001,12,5,26
2001,13,3,1
2001,13,4,77
2001,13,5,15
2001,14,4,9
2001,15,4,20
2001,16,4,1
2001,16,5,2
2001,17,4,69
2001,17,5,10
2001,18,4,13
2001,18,5,8
2002,0,3,2
2002,0,4,77
2002,0,5,48
2002,1,4,14
2002,1,5,39
2002,2,4,58
2002,2,5,10
2002,4,3,1
2002,4,4,17
2002,4,5,35
2002,5,4,12
2002,5,5,7
2002,6,4,5
2002,6,5,36
2002,7,4,23
2002,7,5,23
2002,8,3,1
2002,8,4,7
2002,8,5,4
2002,9,4,56
2002,9,5,46
2002,10,4,46
2002,10,5,24
2002,11,4,18
2002,11,5,12
2002,12,4,32
2002,12,5,26
2002,13,3,1
2002,13,4,78
2002,13,5,14
2002,14,4,9
2002,15,4,20
2002,16,4,1
2002,16,5,2
2002,17,4,69
2002,17,5,10
2002,18,4,13
2002,18,5,8
2003,0,3,2
2003,0,4,70
2003,0,5,55
2003,1,4,14
2003,1,5,39
2003,2,4,57
2003,2,5,11
2003,4,3,1
2003,4,4,16
2003,4,5,36
2003,5,4,12
2003,5,5,7
2003,6,4,4
2003,6,5,37
2003,7,4,18
2003,7,5,28
2003,8,3,1
2003,8,4,6
2003,8,5,5
2003,9,4,53
2003,9,5,49
2003,10,4,39
2003,10,5,31
2003,11,3,1
2003,11,4,15
2003,11,5,14
2003,12,4,22
2003,12,5,36
2003,13,3,1
2003,13,4,75
2003,13,5,17
2003,14,4,9
2003,15,4,20
2003,16,4,1
2003,16,5,2
2003,17,4,69
2003,17,5,10
2003,18,4,13
2003,18,5,8
2004,0,3,2
2004,0,4,73
2004,0,5,52
2004,1,4,14
2004,1,5,39
2004,2,4,57
2004,2,5,11
2004,4,3,1
2004,4,4,16
2004,4,5,36
2004,5,4,12
2004,5,5,7
2004,6,4,4
2004,6,5,37
2004,7,4,19
2004,7,5,27
2004,8,3,1
2004,8,4,6
2004,8,5,5
2004,9,4,54
2004,9,5,48
2004,10,4,41
2004,10,5,29
2004,11,4,16
2004,11,5,14
2004,12,4,24
2004,12,5,34
2004,13,3,1
2004,13,4,77
2004,13,5,15
2004,14,4,9
2004,15,4,20
2004,16,4,1
2004,16,5,2
2004,17,4,69
2004,17,5,10
2004,18,4,13
2004,18,5,8
2005,0,3,2
2005,0,4,80
2005,0,5,45
2005,1,4,15
2005,1,5,38
2005,2,4,58
2005,2,5,10
2005,4,3,1
2005,4,4,17
2005,4,5,35
2005,5,4,13
2005,5,5,6
2005,6,4,6
2005,6,5,35
2005,7,4,24
2005,7,5,22
2005,8,3,1
2005,8,4,8
2005,8,5,3
2005,9,4,64
2005,9,5,38
2005,10,4,50
2005,10,5,20
2005,11,4,22
2005,11,5,8
2005,12,4,32
2005,12,5,26
2005,13,4,80
2005,13,5,13
2005,14,4,9
2005,15,4,20
2005,16,4,1
2005,16,5,2
2005,17,4,71
2005,17,5,8
2005,18,4,15
2005,18,5,6
2006,0,3,2
2006,0,4,79
2006,0,5,46
2006,1,4,15
2006,1,5,38
2006,2,4,58
2006,2,5,10
2006,4,3,1
2006,4,4,17
2006,4,5,35
2006,5,4,13
2006,5,5,6
2006,6,4,6
2006,6,5,35
2006,7,4,23
2006,7,5,23
2006,8,3,1
2006,8,4,8
2006,8,5,3
2006,9,4,63
2006,9,5,39
2006,10,4,49
2006,10,5,21
2006,11,4,21
2006,11,5,9
2006,12,4,32
2006,12,5,26
2006,13,4,80
2006,13,5,13
2006,14,4,9
2006,15,4,20
2006,16,4,1
2006,16,5,2
2006,17,4,71
2006,17,5,8
2006,18,4,15
2006,18,5,6
2007,0,3,2
2007,0,4,77
2007,0,5,48
2007,1,4,14
2007,1,5,39
2007,2,4,58
2007,2,5,10
2007,4,3,1
2007,4,4,17
2007,4,5,35
2007,5,4,13
2007,5,5,6
2007,6,4,6
2007,6,5,35
2007,7,4,23
2007,7,5,23
2007,8,3,1
2007,8,4,8
2007,8,5,3
2007,9,4,63
2007,9,5,39
2007,10,4,46
2007,10,5,24
2007,11,4,18
2007,11,5,12
2007,12,4,30
2007,12,5,28
2007,13,4,79
2007,13,5,14
2007,14,4,9
2007,15,4,20
2007,16,4,1
2007,16,5,2
2007,17,4,71
2007,17,5,8
2007,18,4,15
2007,18,5,6
2008,0,3,2
2008,0,4,78
2008,0,5,47
2008,1,4,14
2008,1,5,39
2008,2,4,58
2008,2,5,10
2008,4,3,1
2008,4,4,17
2008,4,5,35
2008,5,4,13
2008,5,5,6
2008,6,4,6
2008,6,5,35
2008,7,4,23
2008,7,5,23
2008,8,3,1
2008,8,4,8
2008,8,5,3
2008,9,4,63
2008,9,5,39
2008,10,4,46
2008,10,5,24
2008,11,4,19
2008,11,5,11
2008,12,4,29
2008,12,5,29
2008,13,4,80
2008,13,5,13
2008,14,4,9
2008,15,4,20
2008,16,4,1
2008,16,5,2
2008,17,4,71
2008,17,5,8
2008,18,4,15
2008,18,5,6
2009,0,3,2
2009,0,4,79
2009,0,5,46
2009,1,4,15
2009,1,5,38
2009,2,4,59
2009,2,5,9
2009,4,3,1
2009,4,4,19
2009,4,5,33
2009,5,4,13
2009,5,5,6
2009,6,4,6
2009,6,5,35
2009,7,4,23
2009,7,5,23
2009,8,3,1
2009,8,4,8
2009,8,5,3
2009,9,4,69
2009,9,5,33
2009,10,4,49
2009,10,5,21
2009,11,4,22
2009,11,5,8
2009,12,4,32
2009,12,5,26
2009,13,4,83
2009,13,5,10
2009,14,4,9
2009,15,4,20
2009,16,4,1
2009,16,5,2
2009,17,4,71
2009,17,5,8
2009,18,4,15
2009,18,5,6
2010,0,3,1
2010,0,4,82
2010,0,5,44
2010,1,4,15
2010,1,5,38
2010,2,4,59
2010,2,5,9
2010,4,3,1
2010,4,4,20
2010,4,5,32
2010,5,4,13
2010,5,5,6
2010,6,4,6
2010,6,5,35
2010,7,4,24
2010,7,5,22
2010,8,3,1
2010,8,4,8
2010,8,5,3
2010,9,4,70
2010,9,5,32
2010,10,4,52
2010,10,5,18
2010,11,4,23
2010,11,5,7
2010,12,4,34
2010,12,5,24
2010,13,4,83
2010,13,5,10
2010,14,4,9
2010,15,4,20
2010,16,4,1
2010,16,5,2
2010,17,4,72
2010,17,5,7
2010,18,4,15
2010,18,5,6
2011,0,3,1
2011,0,4,84
2011,0,5,42
2011,1,4,15
2011,1,5,38
2011,2,4,59
2011,2,5,9
2011,4,3,1
2011,4,4,21
2011,4,5,31
2011,5,4,13
2011,5,5,6
2011,6,4,6
2011,6,5,35
2011,7,4,25
2011,7,5,21
2011,8,3,1
2011,8,4,9
2011,8,5,2
2011,9,4,71
2011,9,5,31
2011,10,4,54
2011,10,5,16
2011,11,4,23
2011,11,5,7
2011,12,4,34
2011,12,5,24
2011,13,4,84
2011,13,5,9
2011,14,4,9
2011,15,4,20
2011,16,4,1
2011,16,5,2
2011,17,4,72
2011,17,5,7
2011,18,4,15
2011,18,5,6
2012,0,3,1
2012,0,4,84
2012,0,5,42
2012,1,4,15
2012,1,5,38
2012,2,4,59
2012,2,5,9
2012,4,3,1
2012,4,4,24
2012,4,5,28
2012,5,4,13
2012,5,5,6
2012,6,4,6
2012,6,5,35
2012,7,4,25
2012,7,5,21
2012,8,3,1
2012,8,4,9
2012,8,5,2
2012,9,4,73
2012,9,5,29
2012,10,4,55
2012,10,5,15
2012,11,4,24
2012,11,5,6
2012,12,4,34
2012,12,5,24
2012,13,4,85
2012,13,5,8
2012,14,4,9
2012,15,4,20
2012,16,4,2
2012,16,5,1
2012,17,4,72
2012,17,5,7
2012,18,4,15
2012,18,5,6
2013,0,3,1
2013,0,4,84
2013,0,5,42
2013,1,4,16
2013,1,5,37
2013,2,4,60
2013,2,5,8
2013,4,3,1
2013,4,4,26
2013,4,5,26
2013,5,4,13
2013,5,5,6
2013,6,4,6
2013,6,5,35
2013,7,4,26
2013,7,5,20
2013,8,3,1
2013,8,4,9
2013,8,5,2
2013,9,4,74
2013,9,5,28
2013,10,4,57
2013,10,5,13
2013,11,4,26
2013,11,5,4
2013,12,4,35
2013,12,5,23
2013,13,4,85
2013,13,5,8
2013,14,4,9
2013,15,4,20
2013,16,4,2
2013,16,5,1
2013,17,4,72
2013,17,5,7
2013,18,4,16
2013,18,5,5
2014,0,3,1
2014,0,4,84
2014,0,5,42
2014,1,4,16
2014,1,5,37
2014,2,4,60
2014,2,5,8
2014,4,3,1
2014,4,4,27
2014,4,5,25
2014,5,4,13
2014,5,5,6
2014,6,4,7
2014,6,5,34
2014,7,4,26
2014,7,5,20
2014,8,3,1
2014,8,4,9
2014,8,5,2
2014,9,4,74
2014,9,5,28
2014,10,4,57
2014,10,5,13
2014,11,4,27
2014,11,5,3
2014,12,4,37
2014,12,5,21
2014,13,4,86
2014,13,5,7
2014,14,4,9
2014,15,4,20
2014,16,4,2
2014,16,5,1
2014,17,4,72
2014,17,5,7
2014,18,4,16
2014,18,5,5
2015,0,3,1
2015,0,4,85
2015,0,5,41
2015,1,4,16
2015,1,5,37
2015,2,4,60
2015,2,5,8
2015,4,3,1
2015,4,4,27
2015,4,5,25
2015,5,4,13
2015,5,5,6
2015,6,4,8
2015,6,5,33
2015,7,4,27
2015,7,5,19
2015,8,3,1
2015,8,4,9
2015,8,5,2
2015,9,4,75
2015,9,5,27
2015,10,4,58
2015,10,5,12
2015,11,4,27
2015,11,5,3
2015,12,4,39
2015,12,5,19
2015,13,4,87
2015,13,5,6
2015,14,4,9
2015,15,4,20
2015,16,4,2
2015,16,5,1
2015,17,4,72
2015,17,5,7
2015,18,4,16
2015,18,5,5
